hour,minute,day_of_week,time_diff,label
8,6,0,35.18720844668007,0
6,24,1,60.634725243627784,0
3,45,4,189.7165173231817,0
5,52,3,162.45836614661476,0
9,40,6,52.3604012348319,0
17,37,1,214.95917534915387,0
12,22,3,153.58281468574555,0
21,14,1,60.35465641431429,0
9,50,4,117.41679124118392,0
6,13,0,141.8482631187308,0
6,41,4,197.492643716175,0
16,1,1,224.69406818980818,0
18,17,0,283.0219914190821,0
15,18,1,78.57530972129868,0
20,54,3,4.426006330611493,0
7,8,6,197.14866566515673,0
3,59,4,2.4279893654663978,1
11,12,5,297.72547055200636,0
19,49,0,254.52282773704084,0
2,14,1,218.4735981275366,0
15,37,6,117.31564150522081,0
10,9,5,221.4144132077978,0
17,27,0,36.46861910437717,0
10,13,5,218.03926132820726,0
5,27,1,241.87242753327345,0
11,42,2,164.79076247320086,0
9,59,1,160.96600089934287,0
13,39,5,278.1996248373762,0
15,27,1,112.84318201350092,0
11,28,0,97.43976286059848,0
19,0,6,35.19471830942029,0
6,2,4,81.97005848947006,0
12,53,6,1162.2218950274987,0
3,3,1,172.20013328703996,0
12,29,4,241.03878536135264,0
23,15,1,31.59838118614905,0
3,29,6,4.390384946488681,1
17,19,3,226.8447618227433,0
6,21,1,183.50963363225702,0
10,2,0,65.89651737934057,0
13,10,1,167.23592836846873,0
3,19,5,197.76871865931747,0
3,47,1,67.12409144225072,0
4,27,1,222.32311720173888,0
20,38,0,65.29212838762544,0
1,55,3,104.98064786662545,0
14,8,6,181.8961856661001,0
1,48,3,252.86285113026847,0
19,50,5,105.71493626925685,0
5,40,5,74.03024538748055,0
4,1,1,191.32587285047123,0
21,9,4,33.258220435079124,0
0,26,0,6.949960864888211,1
8,39,1,137.31446371097712,0
22,17,1,95.39670080570127,0
7,40,5,167.2385444106352,0
16,9,1,86.76448276368558,0
0,17,6,188.61735176929864,0
1,58,2,52.984528007524744,0
20,37,4,272.05119198257034,0
15,40,0,272.6475254406587,0
11,3,4,291.24649440164285,0
4,19,6,144.9684658969813,0
18,11,3,283.8212287609847,0
0,31,5,208.9324100969372,0
22,16,3,129.24396922688607,0
14,29,4,291.025609715213,0
13,8,0,231.734467063376,0
2,48,6,804.6978457788929,1
1,38,0,64.79491324844551,0
15,36,6,869.5156835778288,0
0,45,0,275.29729877593127,0
15,46,5,209.5980067922329,0
3,34,4,232.48845473036576,0
20,47,4,78.60951875743952,0
22,29,5,118.09064570644941,0
10,51,3,238.27407752484848,0
10,38,3,246.13355280889036,0
9,6,5,2.078409402877636,0
12,57,2,189.95709206165327,0
10,51,5,91.6141082716041,0
13,8,6,37.942146414474486,0
16,3,6,73.30853242695468,0
10,52,6,132.07062843887888,0
19,37,0,274.0796324948437,0
21,20,1,68.44442502964125,0
4,5,0,248.46106018684796,0
23,47,5,219.60676284042842,0
16,8,3,53.855719658075834,0
8,22,6,271.55326889531307,0
10,0,4,40.76763004168664,0
4,49,3,73.6076205246768,0
7,41,3,260.12837805671506,0
23,19,3,281.619143484465,0
15,4,0,269.65460241418657,0
17,52,1,158.80768903748694,0
13,11,2,9.610069291170024,0
1,20,2,212.93426178727586,0
19,36,0,264.61134778864607,0
4,7,2,1154.0936836308856,1
22,43,6,6.621122048248643,0
14,36,5,192.49868880931012,0
1,57,5,199.1915274485672,0
9,17,3,783.1033630105553,0
10,18,2,200.28586372528116,0
11,37,1,234.1376886614563,0
5,43,5,133.2487852090963,0
0,1,5,276.63152368231147,0
4,43,2,225.4477358077137,0
5,7,0,1154.5362730741822,1
21,9,6,736.2271065298395,0
2,46,4,179.56464391601597,0
11,5,5,5.478934074713381,0
17,31,5,42.606696029796765,0
16,54,2,175.78788586352889,0
7,13,5,265.65578178248313,0
22,8,2,126.97895623438255,0
12,39,5,9.091305173496982,0
8,8,0,137.37709398198584,0
11,1,0,293.09452387988256,0
17,29,6,0.08151710658593991,0
3,22,5,75.30212980005821,0
4,27,3,143.13889353346102,0
0,48,1,106.97561548750188,0
5,22,5,275.43810853014907,0
10,0,1,49.260019468217294,0
3,42,4,235.42476843096597,0
23,13,3,3.5824383283734393,0
15,25,4,227.05405127286284,0
10,13,2,71.31024338531356,0
2,2,6,283.9590730723376,0
12,43,3,202.74263464687013,0
18,27,4,135.68913490608014,0
5,12,2,298.8120140966116,0
20,51,5,139.73475039586015,0
6,41,5,55.87920115520666,0
15,46,4,299.1704219739453,0
22,51,1,35.73957819394584,0
16,11,1,182.88985396154274,0
20,55,6,125.93594864066573,0
20,52,4,977.2789470908458,0
2,24,3,210.6293141228192,0
22,14,0,127.79676699141433,0
17,49,6,98.6982494846287,0
8,29,4,35.55502075018493,0
14,44,2,71.18262368150545,0
20,3,5,293.5418629219805,0
18,5,1,76.49977488030927,0
20,46,0,278.24804265658554,0
3,13,5,187.92896787121262,0
9,17,0,104.88842919765456,0
7,49,5,285.6372735194251,0
8,3,5,1.206739208748745,0
23,4,6,155.49566875485425,0
21,50,3,185.31472645017743,0
20,56,2,296.7528916691217,0
18,42,6,286.2643410544662,0
12,27,3,1195.1599528059035,0
0,28,5,283.3024033425404,0
9,48,3,86.43709970168862,0
21,30,6,1.398503762282578,0
23,30,2,275.13966921610177,0
5,24,6,101.02921675085565,0
5,41,4,1105.1096503679462,1
5,58,1,204.7573977887146,0
6,41,6,234.9040056494336,0
3,54,4,192.59983860583458,0
17,5,6,123.15649335343899,0
14,56,3,87.69534451914649,0
4,8,6,7.211947036556716,1
7,52,2,238.7958494280697,0
9,17,2,187.73084650641712,0
6,58,0,278.61536631129525,0
5,47,1,677.9572832213862,1
19,2,6,78.15072231211876,0
1,0,2,113.38244963332515,0
6,1,5,116.75239007608167,0
8,12,3,182.3853454865241,0
21,55,1,100.90206480447516,0
6,27,6,248.87516995291878,0
17,12,4,45.7560999383462,0
21,9,1,198.93824074501927,0
6,34,5,886.09747116226,0
11,46,2,174.20236571230973,0
20,38,1,201.61127316423563,0
21,22,0,267.543718173959,0
5,21,5,171.36757406380966,0
8,29,1,708.3848531877974,0
14,6,6,148.29126803866887,0
3,26,6,121.83725660225774,0
0,43,6,246.85485036684767,0
23,1,0,278.5362587002842,0
6,47,3,112.73425913931285,0
3,0,6,8.014070946338459,1
4,22,4,124.98907233279944,0
8,58,1,226.26117033338602,0
12,19,5,254.77014021660963,0
2,22,0,258.2497358150357,0
3,53,2,236.74935799981014,0
9,15,3,93.70934378451562,0
14,33,5,180.7573343572268,0
20,7,3,275.7985649867872,0
15,25,3,210.23039302588705,0
4,7,0,140.90932273981633,0
17,59,1,38.705869658062824,0
21,35,1,230.71983001546107,0
21,34,3,283.62727844975836,0
21,11,4,181.63260171561168,0
4,8,6,76.23133081026795,0
8,43,3,45.9440819520547,0
20,19,1,139.91451333747247,0
22,41,2,290.3170434303961,0
4,50,3,1067.626308317726,1
10,27,3,248.58173812540366,0
7,24,0,66.93286900100111,0
5,36,1,109.44985229383771,0
2,35,3,237.2810595676592,0
0,23,4,257.02922211863813,0
13,18,0,142.71476263280007,0
6,21,0,225.4954815645522,0
14,11,0,78.59169560006677,0
23,25,3,222.24561528599182,0
14,13,0,37.6660261988832,0
22,50,1,138.68912115270814,0
11,59,0,155.0835517583809,0
11,58,2,57.19352646735267,0
6,55,4,277.1438981877403,0
9,27,5,176.70107941982135,0
18,6,2,65.01546035751022,0
16,37,1,84.33785929604781,0
18,31,0,72.98609912465804,0
6,12,1,115.89759286684541,0
14,28,1,129.6840773451462,0
21,40,0,151.67939805895708,0
6,5,1,240.27419287940387,0
14,1,2,230.4699086028526,0
14,34,2,98.58789450161194,0
14,10,1,247.9934016431731,0
9,15,3,268.7003752140972,0
8,32,3,292.62244978912355,0
10,54,2,273.03438998277113,0
22,50,3,215.81826950279884,0
6,29,2,85.10636749048005,0
18,11,3,802.4216903051943,0
15,22,6,1109.4079225766814,0
9,20,2,249.06649948799085,0
9,8,2,128.33406134678927,0
14,56,5,257.5112833806169,0
2,13,5,71.1185677859473,0
7,33,2,287.93482698848925,0
20,10,5,110.53265082870963,0
6,47,1,177.2057201102048,0
12,52,2,286.0102499442326,0
10,4,4,111.08296959198707,0
1,37,6,222.18971393029994,0
11,16,2,227.29175196418706,0
6,15,6,215.6537696427436,0
7,59,3,252.9772937058003,0
1,51,0,102.54359198059186,0
10,1,4,139.00273163195658,0
5,50,2,252.21605668777977,0
10,26,2,74.81113061025385,0
20,38,4,93.5654887934561,0
16,52,3,186.4875799785743,0
4,56,4,36.47015141832164,0
3,43,4,153.70084635207917,0
4,16,2,233.7288422366444,0
14,39,5,195.35584311870946,0
22,23,1,117.90441229258889,0
8,30,1,153.01411249445036,0
15,25,6,274.8249202451715,0
16,32,4,156.44836040916806,0
16,45,1,219.5717993691441,0
11,41,0,291.6739445361842,0
9,16,5,92.04119456562152,0
19,43,5,142.66564722685018,0
15,0,3,44.78121385301057,0
1,31,1,209.82036007545264,0
7,46,5,291.64036212319166,0
19,50,2,294.15812541878506,0
6,39,0,104.75952206061294,0
20,1,4,42.23808263339852,0
16,12,6,271.2471863572618,0
9,43,3,168.3151273160515,0
6,53,3,125.62852101342651,0
23,23,2,60.03289055039755,0
14,11,4,199.88718348963533,0
4,13,6,72.31600031780647,0
13,57,0,162.93735860305486,0
13,27,6,188.83101399944223,0
2,29,0,806.9803419055568,1
3,49,3,267.04138600705244,0
18,23,5,4.429036075468401,0
9,13,2,271.6960562308806,0
19,27,6,98.42568721008642,0
3,32,1,234.88127199650225,0
18,58,4,44.62643257737136,0
11,55,1,113.54371396139001,0
6,11,6,265.3345598655484,0
15,33,6,104.69487555977159,0
18,19,6,82.94464324928649,0
17,27,2,37.22310352379449,0
11,50,6,272.2118322328245,0
15,49,6,245.06464519030098,0
0,36,3,231.25241737893913,0
1,5,4,268.1075040121035,0
17,31,2,186.8405217176416,0
3,13,2,1137.673138730281,1
11,6,5,51.74378192470993,0
16,29,5,150.25241262198827,0
5,7,4,103.43083715795446,0
11,8,0,6.759800989302386,0
13,47,1,285.6411311967259,0
22,27,1,42.292092700882804,0
12,52,0,190.6038298128426,0
12,32,2,207.08021338736498,0
23,9,6,154.22770741076147,0
13,39,3,5.7550378472591355,0
0,59,3,209.69616439753307,0
21,56,2,41.97422661981854,0
21,38,3,89.07412821426789,0
12,4,1,49.863267823594555,0
23,36,6,2.070601751286989,0
5,17,1,83.02035524182611,0
18,6,6,216.28337328433855,0
6,31,4,231.69437039150904,0
2,8,1,228.99603772775868,0
1,6,1,289.5425105891061,0
7,1,1,277.1852577954863,0
5,27,0,223.35903186367537,0
7,37,3,0.15464069197374308,0
15,2,6,71.9749852725065,0
3,37,3,132.74510100199458,0
6,6,2,235.55573944495382,0
4,46,6,142.82553314536165,0
17,11,3,212.77473895024755,0
7,3,3,56.962861486475674,0
14,19,5,158.1418840761909,0
5,8,5,6.459835081349299,1
2,20,5,235.55194806962484,0
17,27,1,51.37327964256852,0
19,34,1,214.21968495487215,0
12,52,2,76.60943446807978,0
21,16,2,228.19860409875466,0
19,52,0,199.3383968066392,0
2,11,0,138.65327329373793,0
7,58,3,166.8991869722582,0
14,17,2,88.89061808263244,0
8,53,6,202.59529879582942,0
1,43,6,112.63682482593285,0
9,13,1,172.3506347203051,0
10,3,1,1136.210060142157,0
14,51,0,6.3547524343091055,0
3,24,6,75.66838599739464,0
3,23,6,55.179953603153685,0
0,30,4,216.82353429066282,0
19,5,6,288.4222433582886,0
17,35,5,218.11283731920375,0
6,16,2,135.50077166094206,0
5,1,0,185.73811202308792,0
21,44,4,853.9910430758499,0
22,7,4,139.23270716964632,0
14,59,3,100.33143871133686,0
5,47,4,88.66948218781064,0
18,38,1,144.87078103284733,0
14,4,4,182.8622483201109,0
13,27,2,135.15833368429094,0
11,23,5,253.49266400949358,0
18,7,5,185.3796445331562,0
18,55,3,219.4303895285533,0
6,36,6,225.2001019833033,0
3,46,1,68.78626241125684,0
2,57,2,154.87883678078282,0
21,20,4,7.4205585068430056,0
12,36,1,1076.8593873861023,0
9,2,2,948.1491089663882,0
5,25,0,126.74960875307303,0
20,18,4,249.44817499403436,0
12,49,3,232.00601105804142,0
9,7,0,258.58637090600604,0
21,50,3,156.10206778731919,0
23,13,4,236.70280514844868,0
10,59,5,215.20333678205725,0
10,57,4,208.94181570476997,0
8,22,3,163.7640971480646,0
3,10,3,1.939279831446984,1
18,49,3,50.54751206099277,0
9,47,5,106.37574429150759,0
11,48,6,115.77156914636724,0
9,51,3,267.92745585769626,0
14,59,0,33.721826673773954,0
22,43,6,223.08787651771974,0
7,10,1,295.41611632815807,0
5,45,5,253.0770237901081,0
17,21,0,69.51137249798073,0
16,24,0,171.68678382956764,0
20,52,0,132.10643047946039,0
14,30,5,149.6072779008674,0
9,49,1,37.612618872062704,0
4,55,1,222.47551265709086,0
20,8,5,270.54774382892697,0
19,24,6,287.6343569349183,0
9,15,2,238.41365853415635,0
5,11,6,97.40189251348453,0
6,6,1,885.6194382874105,0
6,48,1,280.95485971180346,0
1,56,6,41.885679790364414,0
17,53,6,207.8485116780385,0
23,52,2,80.63184344504569,0
16,20,6,91.65196150947595,0
23,55,3,266.9884131956894,0
15,48,4,610.8672378868026,0
10,47,0,150.7673154526812,0
10,44,5,228.9791479194552,0
10,22,0,152.80313732912106,0
22,17,6,245.4126358134354,0
14,36,2,9.74400451249008,0
12,45,0,266.59826124484647,0
22,25,0,742.969172859137,0
7,31,1,268.69086308537385,0
1,18,0,265.7919369881177,0
23,50,3,63.161676794055914,0
17,34,0,271.02277603894356,0
21,29,2,178.09192591091087,0
13,1,5,47.3710838131288,0
3,41,1,272.9969295093175,0
21,28,0,275.84555525194594,0
15,52,1,238.47426180230786,0
23,54,2,253.37246592515748,0
15,9,3,180.56394163368202,0
4,50,6,94.07995552655962,0
23,37,0,262.5022798436099,0
20,41,5,134.49544847548958,0
3,26,1,147.64953555216437,0
3,2,1,294.4645138953059,0
13,6,0,120.54779767273516,0
16,57,2,883.4785572659541,0
2,6,0,98.93823523985287,0
23,22,4,239.55980767116242,0
13,12,2,94.22851089830127,0
22,16,4,198.7716675936262,0
18,19,0,140.21929954021573,0
11,47,2,231.5562728413825,0
22,8,3,168.35039044151407,0
19,56,6,161.27745071867096,0
3,45,0,183.4718622595025,0
22,5,4,255.48826292311736,0
9,6,6,45.23893504515717,0
9,52,2,63.15024824811232,0
8,15,6,673.9838389348006,0
5,36,1,147.78855929332104,0
7,41,6,143.4414797040448,0
14,37,2,3.054817640834999,0
7,5,3,142.06125181520918,0
14,46,4,177.0309347111053,0
16,44,1,98.68834866765795,0
23,7,0,285.21247175198505,0
8,46,1,252.40288000127114,0
21,45,0,117.21847704897344,0
19,31,5,31.834894770041146,0
12,30,4,213.0694210183734,0
7,22,4,40.191214017414,0
11,39,2,237.9100252038589,0
20,31,6,141.48862947656963,0
14,11,4,147.2582029568014,0
3,58,6,57.895635065541285,0
19,17,4,209.03430271792516,0
21,16,5,280.5122707412362,0
20,36,5,136.43942275370745,0
19,41,3,81.61975349392725,0
4,34,1,188.77637403128327,0
1,34,1,61.59087012255728,0
5,40,4,124.49922770065761,0
20,32,3,54.29967712005955,0
11,58,4,192.3154633450428,0
20,25,2,213.67382424606015,0
23,8,2,103.30083843007506,0
15,4,1,1143.153153128938,0
15,13,4,170.15113741947218,0
14,15,2,942.1913820360851,0
3,51,2,250.3412629070355,0
13,20,0,151.46049663136043,0
8,37,4,201.30953652353517,0
0,26,5,261.4892019146257,0
10,20,5,230.60510339070422,0
17,56,0,142.71618179022653,0
0,19,5,76.6359517759429,0
15,8,6,1037.1590949845627,0
7,55,3,189.17966246726837,0
1,58,0,272.49048869942385,0
8,9,2,173.4098278836499,0
6,35,3,289.01777856720224,0
2,41,2,44.44239306745906,0
1,51,6,273.43795983438105,0
4,45,3,195.43986231170342,0
19,9,5,178.16777595388567,0
1,10,4,115.21963846873008,0
9,30,3,130.71779256369413,0
18,7,4,199.86807114258892,0
3,10,3,299.38666636829697,0
12,20,4,70.48912737081605,0
4,43,3,289.22304775741605,0
20,10,4,126.41151669393956,0
3,12,2,138.24562982800504,0
11,23,0,71.80743580743004,0
1,26,3,33.11541811039106,0
1,33,3,169.83232282533174,0
19,33,0,81.38728291502028,0
16,27,1,113.97062178450446,0
5,0,2,93.70866563139481,0
15,5,0,124.65870343806975,0
14,36,2,249.40981935333448,0
19,17,6,199.55385256262247,0
17,31,5,204.97701775729917,0
1,35,6,38.72261898881918,0
10,44,3,111.82673535838993,0
3,21,1,251.6331351006594,0
14,0,1,297.9953475514674,0
2,23,0,112.85342206733334,0
5,23,2,289.5679363621709,0
5,35,0,119.04142672107616,0
21,45,1,245.9770284162434,0
5,17,4,197.331598041475,0
11,37,2,8.741433781346307,0
19,6,4,162.0135890233255,0
23,12,2,166.6088128508244,0
11,7,5,280.56263373322844,0
19,25,1,121.4747650329569,0
15,4,3,191.33028989585134,0
16,44,3,159.8892903433598,0
9,20,6,102.52383998480832,0
2,25,6,113.61866114538269,0
13,0,2,262.70637234019785,0
14,27,2,159.43696057928986,0
20,10,6,196.9385612482644,0
15,57,4,8.907388359597473,0
18,51,4,268.2912765323571,0
8,30,3,127.02255773156017,0
13,46,4,232.20739483685153,0
3,38,4,243.80233981417618,0
16,20,1,293.52762021806404,0
8,45,3,48.61009537028652,0
17,7,2,298.9086438841184,0
5,15,3,752.2995098970732,1
20,14,5,188.72584724828528,0
18,46,2,202.0496381253314,0
3,9,6,8.046321347755878,1
4,58,6,245.28647772408158,0
11,29,5,94.97929531486874,0
22,23,6,175.44031108737738,0
22,39,0,290.1866455159736,0
3,13,2,197.70252897042397,0
8,52,1,275.70945015853243,0
11,51,2,173.73082365924319,0
8,45,0,254.0804374900421,0
1,14,5,0.9741173903570288,1
4,33,3,3.4800006323618726,1
3,51,1,254.4220644225353,0
21,53,2,296.82932185284676,0
6,12,5,151.15360021202466,0
0,28,4,235.2052987939893,0
15,46,6,180.5542507031813,0
10,23,1,196.40302027786393,0
13,23,0,104.87767840474093,0
11,39,1,198.65399618923246,0
3,42,0,203.08985398079227,0
5,51,4,31.207210863774694,0
12,14,3,147.50046061398834,0
18,26,6,257.1431638783372,0
19,27,1,93.3625170132407,0
20,6,3,186.228176678842,0
7,52,3,167.9226673855322,0
16,10,2,180.70072407791852,0
12,25,0,162.9112604703768,0
9,30,2,62.54803216944919,0
2,34,3,141.22972418965423,0
12,32,5,221.52971159322593,0
17,23,0,248.70564643671807,0
16,31,6,79.22619297461472,0
22,16,6,51.16189030984158,0
4,48,0,244.47318186372146,0
2,47,1,204.4914750899608,0
21,47,2,291.5726909346441,0
15,44,4,241.51562369408649,0
8,43,2,1095.5454962372544,0
18,11,2,204.2668741781142,0
1,43,3,290.87496674230454,0
12,51,2,215.4218761411426,0
17,9,3,59.566440035440806,0
2,50,2,82.33788340119548,0
11,41,2,69.08993696878889,0
21,4,6,295.60635150138944,0
10,0,6,961.1198010496998,0
15,12,3,1013.3951975651811,0
23,24,4,1028.8197896066497,0
18,45,0,270.8066547288754,0
23,56,0,101.17115113058617,0
16,24,2,168.70264085799354,0
0,28,3,202.37492757884635,0
17,53,0,32.704771597419416,0
3,39,0,165.73763087537725,0
0,54,0,3.491194661268201,1
10,41,3,157.59383829420574,0
5,36,4,268.1997629563011,0
20,42,6,76.56778926184754,0
6,56,1,172.2365437364092,0
2,48,0,89.49061353314391,0
4,0,3,111.06079787340437,0
9,5,2,65.23677726984737,0
9,36,4,171.18619627774387,0
0,51,0,148.7402775865275,0
9,24,6,930.680758808545,0
6,55,2,239.82449908459364,0
6,27,3,223.03179430326824,0
1,53,3,7.069637239753671,1
3,13,3,69.408239659343,0
5,54,0,162.6062460488343,0
14,1,3,291.695975977339,0
6,12,3,200.61881035136574,0
7,45,1,187.57286670333247,0
7,53,6,122.68125190876674,0
1,52,6,203.82008098555605,0
22,55,6,295.0016496541279,0
4,14,1,63.95743468414164,0
20,4,3,284.6828145544049,0
0,7,6,97.90459318250679,0
15,30,0,6.936971563772144,0
9,24,0,194.0786964108172,0
12,15,1,128.5440015901407,0
4,42,5,116.98137431293624,0
11,14,4,155.5555964526771,0
15,6,4,119.51153719547348,0
4,36,0,100.04063021614675,0
10,33,6,147.40262923967794,0
5,1,4,120.46448467694297,0
10,40,0,293.4849757385537,0
3,5,6,271.6155068345469,0
12,9,0,83.36725367771281,0
18,7,3,151.12694912682304,0
9,41,1,40.67851943297813,0
13,27,3,239.67484674423125,0
8,22,2,226.7378073892587,0
20,17,3,175.34024356127634,0
20,55,6,66.34196618998877,0
12,9,6,97.90082632594749,0
20,5,3,191.69319678118464,0
13,11,2,59.529306441445094,0
9,57,2,215.02240079315686,0
9,30,3,51.31965639015584,0
14,31,0,149.0582106115501,0
19,11,4,89.05280683999283,0
8,26,1,34.7458075202559,0
20,7,1,39.57334336359412,0
7,24,2,194.7808684777296,0
6,17,1,186.79964483858018,0
18,22,0,1108.3221223179437,0
18,39,5,48.04222500092057,0
2,44,5,0.07962390597584967,1
2,2,4,6.4553264472060885,1
2,42,5,152.81701957381807,0
2,57,1,190.8774091933855,0
7,24,0,238.18151542284323,0
12,30,4,73.24594953150962,0
14,5,4,279.20535899441415,0
0,39,2,249.93017351520825,0
8,14,0,245.23231913837827,0
2,54,3,43.70629852250457,0
0,0,2,824.3732170593825,1
18,46,5,282.58167046790476,0
3,46,6,173.50576446267374,0
14,26,5,105.2570333123099,0
14,30,3,158.9995345628391,0
13,33,4,1029.7243081608444,0
9,15,5,131.1512577215688,0
6,8,5,162.43315425683764,0
0,34,6,123.85020746139654,0
9,11,5,263.53834939591366,0
6,45,0,113.53652735055094,0
18,25,3,222.7208852039799,0
3,24,2,200.7317508235992,0
17,58,6,195.95730760260548,0
11,48,4,90.28102919701882,0
10,4,6,141.62461525442018,0
17,1,2,82.00567367916409,0
6,39,6,202.97135553978845,0
1,6,1,84.9103532746179,0
5,15,4,207.87608645978375,0
6,39,6,258.73424243143165,0
21,23,3,212.94940287644533,0
2,3,2,114.36324032782233,0
19,50,0,103.10382726966037,0
19,9,2,266.62623178439924,0
14,3,3,232.5907512393632,0
11,44,0,230.53401170979666,0
4,1,2,134.74040501560376,0
7,11,1,225.99499009470884,0
21,10,1,140.03910260956442,0
3,18,1,225.07984128180053,0
16,11,5,94.95991949335857,0
18,11,5,144.70410262280313,0
1,7,3,208.69615703486778,0
0,32,6,239.33416524519595,0
12,36,6,142.52761572019267,0
2,34,6,178.4994613885381,0
2,22,3,40.55570945129263,0
12,26,6,44.092479564624355,0
5,57,3,125.3590129837343,0
21,29,1,41.34550347427821,0
23,31,4,239.88708276553467,0
23,53,1,239.73262367238078,0
15,54,3,214.40582760650744,0
16,26,3,212.1824767655362,0
7,13,3,249.8709031864597,0
10,1,0,122.18395982816396,0
23,18,5,86.01348517020841,0
6,32,1,59.30144758787971,0
22,27,3,238.1074074356256,0
20,1,1,1195.0546239762048,0
7,15,3,220.90397295871205,0
3,37,1,159.65240820718375,0
6,20,0,216.3529004881432,0
12,8,3,128.88747469419542,0
21,58,5,289.673275433574,0
1,53,2,207.73158170339423,0
2,26,1,280.64242390415,0
17,38,6,30.735869043617548,0
7,49,3,161.260823895715,0
3,12,5,161.93246187714533,0
2,57,5,4.335386474116935,1
20,41,3,230.49508918763817,0
4,38,6,53.946982805493434,0
18,0,2,131.07281509773298,0
5,59,1,51.368455469089156,0
14,26,0,102.09447609216089,0
8,30,6,78.9406053917165,0
7,11,6,167.68860719410486,0
17,24,0,723.8138890943532,0
17,5,6,255.0087929242882,0
6,22,0,289.5853528170029,0
5,59,3,143.56784722807686,0
19,40,2,162.57861649256284,0
1,48,6,270.3259403987402,0
22,32,0,631.9479080976532,0
14,9,2,60.05002089422197,0
8,49,2,51.848028488183886,0
23,44,2,230.29037248607415,0
16,1,6,253.3893435683868,0
4,44,5,265.5081998904096,0
16,55,1,56.173126882267994,0
6,32,4,167.04127160516268,0
21,52,3,96.24349528313226,0
16,6,2,33.641103093642094,0
11,12,4,239.508963077143,0
3,7,6,9.485243615502782,1
20,39,6,296.1137705319931,0
15,15,1,194.6661188446751,0
7,52,4,96.74972387996807,0
19,49,0,276.9207303468434,0
19,30,4,268.39565990612687,0
9,32,2,86.72945890336388,0
18,18,4,39.14374332116594,0
1,1,1,292.65412594471655,0
17,30,3,146.79048650776113,0
2,36,0,7.267647825526382,1
23,52,3,92.79957250413621,0
3,28,0,245.61414395959625,0
15,57,6,276.2399974397001,0
8,54,1,119.6691801910817,0
0,38,3,959.8309505067502,1
4,0,4,266.98120863339875,0
23,43,0,132.39055007039826,0
16,55,4,155.09108860775783,0
0,15,3,208.4366993498008,0
3,19,1,121.76026404649652,0
18,11,4,119.41471967293666,0
16,19,6,72.90800648538001,0
21,39,3,296.949544564671,0
4,27,1,245.46348019602138,0
1,43,1,185.057467912049,0
11,48,0,77.58879897930657,0
15,49,4,62.39367509787062,0
3,49,2,196.83531965076187,0
22,39,2,56.09979692363764,0
11,14,0,54.75195041078889,0
5,51,6,117.73951444885591,0
17,54,1,244.09098362429307,0
21,37,1,125.26038167120484,0
23,24,1,260.4720257893814,0
14,33,4,288.2489520553917,0
4,41,4,293.09977177148653,0
5,50,5,0.2921510460585963,1
18,16,2,287.09713383320764,0
14,30,1,215.7020088591539,0
1,52,3,261.9264968923491,0
22,20,3,119.11865572353868,0
8,19,4,217.49201031940134,0
6,33,0,1000.5781897860514,0
10,52,6,214.4049096706382,0
4,46,4,129.41968944752279,0
22,59,1,199.0220643094404,0
18,2,5,294.56082184695083,0
16,52,0,58.709091418801336,0
9,25,3,65.37729808620823,0
17,34,6,223.52404879905976,0
9,30,5,84.6802005971453,0
4,42,1,979.410455365603,1
1,15,6,6.406886112652213,1
10,59,5,230.84132532058408,0
11,29,4,283.41386369113116,0
2,7,5,80.09231754220215,0
22,42,4,117.93236140781954,0
2,20,6,56.89232007489894,0
22,52,0,102.08535101570284,0
18,21,3,85.20925572332834,0
18,53,1,276.9242173943064,0
22,52,6,290.34714300736835,0
10,39,4,282.23518167321924,0
11,39,5,139.85042568179784,0
0,36,5,99.56971432647104,0
19,26,0,93.18737697729807,0
22,57,4,173.7730201154846,0
14,6,1,268.0149028518606,0
13,29,4,226.9339003581108,0
21,50,4,57.6010049749143,0
14,4,4,54.98916571706396,0
18,0,3,144.5883734994838,0
10,21,3,151.75646470671046,0
16,57,0,166.89583898085536,0
11,21,2,1164.27014863807,0
22,19,5,50.5395668164721,0
10,7,4,276.4661759017155,0
10,38,5,124.00028976227232,0
13,24,4,145.63733941777355,0
14,37,1,269.4787016787408,0
10,45,0,136.58306939179118,0
20,43,4,146.50552752661474,0
1,11,1,211.68330367144745,0
12,55,0,240.00159220279448,0
13,23,0,231.52504086150424,0
7,8,0,897.2102240304807,0
11,28,0,212.00014792356257,0
20,9,2,141.32241921308002,0
21,42,5,90.6621991143405,0
22,8,6,180.30819169766698,0
10,1,3,229.38993394410124,0
16,6,1,124.56235439039894,0
19,35,6,61.625715846348605,0
10,34,2,146.0135243344095,0
20,52,4,3.809144575528017,0
11,49,5,119.87880529711812,0
11,40,5,902.5742745141345,0
6,48,5,124.53047296788073,0
0,8,6,45.65767481187609,0
8,52,0,159.28211673711192,0
2,59,2,151.33868936563937,0
11,44,1,109.63246428308513,0
13,2,5,109.78133620744175,0
18,2,4,256.9099015779685,0
15,25,0,129.24357474803077,0
5,10,6,1.0948806832864244,1
2,19,1,1077.2035068140171,1
3,35,3,73.72284266372009,0
2,35,4,296.4779384815929,0
22,44,5,212.00906710975934,0
21,15,5,166.36821208009974,0
8,44,4,165.0656793310223,0
11,45,0,42.41093346291819,0
17,45,1,118.63173421331588,0
21,22,6,3.4806341162665366,0
4,32,2,128.1290271386539,0
9,24,4,232.25832964843661,0
20,5,4,38.260430096093806,0
5,41,5,9.9576012167702,1
